,count,percentile,highly_variable,highly_variable_rank,means,variances,variances_norm,dispersions,dispersions_norm,chrom,peak_type,manual_annotation_peaks,leiden_r1,gene_body_overlaps,nearest_gene,distance_to_tss,distance_to_tss_binned,accessibility_notochord,accessibility_spinal_cord,accessibility_primordial_germ_cells,accessibility_NMPs,accessibility_neural,accessibility_neural_floor_plate,accessibility_neural_optic,accessibility_hatching_gland,accessibility_PSM,accessibility_neural_crest,accessibility_neural_telencephalon,accessibility_endoderm,accessibility_lateral_plate_mesoderm,accessibility_endocrine_pancreas,accessibility_epidermis,accessibility_neurons,accessibility_fast_muscle,accessibility_hemangioblasts,accessibility_differentiating_neurons,accessibility_optic_cup,accessibility_hindbrain,accessibility_pharyngeal_arches,accessibility_tail_bud,accessibility_hematopoietic_vasculature,accessibility_midbrain_hindbrain_boundary,accessibility_muscle,accessibility_floor_plate,accessibility_pronephros,accessibility_enteric_neurons,accessibility_heart_myocardium,accessibility_somites,accessibility_neural_posterior,accessibility_15somites,accessibility_0somites,accessibility_10somites,accessibility_5somites,accessibility_30somites,accessibility_20somites,timepoint,timepoint_contrast,celltype,celltype_contrast,associated_gene,association_type,n_overlapping_genes,celltype_timepoint,leiden_0.7,leiden_0.5,leiden_0.3,leiden_1,optic_cup_subclust,linked_gene,link_score,link_zscore,link_pvalue,is_linked,hemato_manual,leiden,timepoint_numeric,leiden_0.7_integer,leiden_integer,Pseudotime,leiden_0.7_sub,leiden_1_sub
17-29841495-29842061,4059.0,0.8736474656463297,True,,2.9193861554931458e-06,10049.946804281637,1.3803002327737492,-11.710812888362407,1.5537265631689257,17,exonic,muscle,9,esrrga,,,,0.8408805153664248,1.770775813736543,-0.7194212472471606,1.545875349960183,1.0529637715574587,-0.221215823080728,-0.714856134940728,-1.645992182300002,21.048781119614866,-1.183260591523054,-0.9618123228666803,-0.9876253393090861,-0.4041916988450756,0.15240287084966553,-0.6562444922515331,0.15749975908574929,26.199939017969285,-0.8175976719219827,8.007069175949903,-0.5972652106812504,-0.8420435205168391,-1.0049913944499094,2.8578638179027838,0.16552278473100024,-0.745831557902807,28.691393944984743,0.031810668374381845,0.8035326113789099,6.354299879865841,-0.817381321142291,11.803381394862896,-1.344573021078106,22.915019958917,14.131863157990953,22.08953698183646,20.91189772095621,4.281937358288955,13.48943378814382,15somites,1.244809234051693,muscle,4.317707514411096,esrrga,single_overlap,1,muscle_15somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,1,15.0,1,1,5.885447124159452,1,2
17-29943683-29945129,4622.0,0.8874544733893645,True,42303.0,2.6803448875671676e-06,9316.893074016043,1.5855413278909867,-11.586662879136195,1.7246382403433957,17,intergenic,NMPs,12,,esrrga,42219.0,40000-50000bp,1.0260651362861368,0.4299974387722311,-2.2224741032543944,29.800614725649535,0.5650615479364318,-0.7662042260158761,3.498664720170094,-1.8477971153821893,1.6083441572734425,1.4718353543478866,3.3610924887370253,8.04990118627369,-0.7695697584511575,3.453507645650658,4.723119110171065,-0.33659267880164273,-0.802898589576188,-0.5179032417408405,-0.21518742910766106,1.279809737685174,-0.45440063949607035,0.08596784755917436,22.785449988688864,0.1195110532578384,-0.21020239943512287,2.178295077923975,-0.7568709223726406,3.395471376605493,4.263393942816223,5.227898607222567,-1.561770935702518,-0.8108757117373318,10.598812131207588,29.86986466979967,17.161546459977565,26.42304876120429,-0.6741757835486064,2.672157153313367,0somites,1.899101418266591,NMPs,6.170404380342714,esrrga,nearest_only,0,NMPs_0somites,8,11,4,14,unassigned,,,,,Not linked,unassigned,2,0.0,0,2,2.3260406957112587,4,3
17-31461429-31462344,2476.0,0.8023731574791599,True,,2.471127718829235e-06,2149.096067537806,1.063924531827772,-11.699486690974142,1.569318824528409,17,intronic,unassigned,9,ltk,ltk,21583.0,20000-30000bp,6.124581056593758,-0.978736321368171,-2.2224741032543944,-1.163163643811076,-1.035817629953199,-1.0480162726405982,0.12905688383556624,0.2911513892082487,1.5568369019213972,4.666142523235077,1.4171084134133514,-0.9566157628537819,5.645077471880628,0.9326967248297038,-0.27614028763938836,0.31094840364210263,21.833633228577106,-0.8224079313649041,2.9788999686192423,-0.366219821900977,-0.15118824764040625,5.524157572985232,-0.8176642115865063,1.3049587371876892,0.8779883722914577,11.686496316698086,1.0240372598445842,-0.060370918435386944,0.46642031475702844,0.07413234180897967,12.180204365517689,-0.8973191718457909,6.045932334869277,29.512065807911082,10.109580469645273,15.023147625576312,-0.052394380824847764,7.590062065375256,0somites,4.402044918114796,fast_muscle,7.167420700400392,ltk,single_overlap,1,fast_muscle_0somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,0.0,1,0,9.23219431718851,9,12
17-31535836-31536395,1121.0,0.5892290359125765,True,24253.0,1.3561820930402088e-06,1087.393181517167,1.9094126600495513,-11.809424824610954,1.8135533928321508,17,exonic,unassigned,9,rpap1,rpap1,43618.0,40000-50000bp,-0.8601257566465489,-1.434571508805555,0.057854099465633246,-1.5385719645939533,-0.9354935708220884,-1.9016122240249893,-1.8013432311780946,-1.4117618173077846,5.048566953112304,-1.189289889976508,-1.8644787684583153,-1.2016574542989067,-0.449400257235676,-1.8220611370403006,2.571297323048115,-1.162266934806469,3.038617556069809,-1.4729055119703802,-2.6837150592589345,-1.8571246822305496,-0.34348745721012097,-1.5757922192435372,-1.2652512689534456,-1.9908720855793152,-0.9642278332756002,14.729745540834871,-1.3878793224706198,-1.9828952704167064,-2.346451010165652,-2.1032660931790934,-0.5570389943094531,-1.781794858297541,-5.257599488497795,1.4565745578911218,2.207232634863346,-2.9224478718746316,-6.2431528374444145,-3.679861704163034,10somites,2.0806997485431213,muscle,9.543011165897092,rpap1,single_overlap,1,muscle_10somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,10.0,1,0,1.1709162859272269,6,6
17-32008718-32009233,856.0,0.4854221217975326,True,42225.0,1.4074080197345972e-06,584.5378429235622,1.5863565740178331,-11.65474952743011,2.0085745600516387,17,intergenic,notochord,12,,,,,35.341707613969476,-2.3400080355666004,-2.2224741032543944,7.564576957397102,-2.0039106566516085,-2.2973931068699107,-1.1972215326536035,-0.3792048578089615,-1.6242396786442965,-2.8084592227172593,-1.8732954498829986,15.600944153767156,-2.2452926583671866,-1.6567367578196166,-2.4039406474734117,-1.670204838528479,-2.2932576747985243,-1.2110328465668343,-2.1844819535361433,-2.2227993216306556,-1.9870637204117054,-2.5577134446871423,2.4382962687475107,-2.32070090298723,-2.043324016564416,-0.5025790858777317,-2.073955375538202,-1.6215095697918707,-0.45016732596555575,-2.369968086757295,-2.0453990420898083,-2.0681870413947046,-0.522674263775484,1.2159636827823908,8.554045917723478,0.04577053185467084,-7.745266142392943,6.723164312852983,10somites,1.8619825527648808,notochord,10.018920932406255,,,0,notochord_10somites,8,11,4,34,unassigned,,,,,Not linked,unassigned,4,10.0,0,4,7.2559556541032775,2,7
17-32167906-32168852,2946.0,0.8312839206409148,True,,2.660399663530758e-06,2285.970603513964,0.7580030345702128,-11.59297093457052,1.7159542270218542,17,intronic,tail_bud_late,1,adam12,adam12,9429.0,0-10000bp,-0.7365433879579396,-0.06858954712627047,-0.07715016838319944,13.960303858352395,-1.5833317273728447,-0.5720019572317547,-0.31008783916296556,0.7340215391082364,6.772073574680348,0.13527803229699908,-1.1048180529806484,3.461559112424495,0.5597702321912515,1.277810788506224,-0.24275149986537098,0.10451251689161908,-1.483432938366985,3.9600564221839054,0.4283648985182592,-1.0484740085872444,-0.2494756633133581,0.3453732301511526,18.278407476326226,16.049670722585617,0.36513144983551077,0.7519673493417294,1.1485399051950813,5.229709478995098,2.061706485630489,1.8287378868868873,0.584081029325086,0.08239540181583568,12.610628385176767,9.921256011519427,21.646172012792306,13.344051970552433,0.19818388787670793,12.922522332976236,10somites,2.394209098927459,tail_bud,4.118643586236026,adam12,single_overlap,1,tail_bud_10somites,8,1,1,14,unassigned,adam12,0.0732471163643239,3.04022793129644,0.0011819958408013,Linked,unassigned,2,10.0,0,2,3.289001856284034,6,6
17-32215568-32216665,4937.0,0.8938445837767659,True,,2.8422135559926356e-06,15670.60618439977,1.2176894398234834,-11.477267970129597,1.875237241416356,17,intronic,PSM,12,adam12,CR407546.1,30139.0,30000-40000bp,0.3772085055705991,-0.8613955785915972,-0.8058791875333297,19.582105310395683,0.016451834280832967,-1.3834484036787071,-0.9270843440591072,-1.9034517013653942,26.758460062838857,0.15086138164802515,-1.2212596214099776,0.024521660682996944,0.6967028068997366,-1.3570229440569754,-1.9887558855052574,-1.2009384925769706,-0.627520446209441,-0.25966844712163883,2.969049010741631,-1.380218627791668,-0.5502946117483298,-0.31433157458404964,39.00350664574044,2.620890295185668,-0.4477788758546892,10.330856135627812,-1.3245535897562242,1.3614811724348879,0.4428406799953858,-0.09011019663199821,-0.4517824848959489,-0.3719325697146261,12.75159624836583,16.335873218905512,21.978786261774484,20.690376319203168,0.8609281788013341,14.24994769190629,10somites,1.3592813954068717,tail_bud,5.99238331690565,adam12,single_overlap,1,tail_bud_10somites,8,11,4,14,unassigned,,,,,Not linked,unassigned,3,10.0,0,3,0.6815659352526354,5,5
17-32221620-32222540,9682.0,0.9417899175137399,True,,4.013502312222435e-06,29890.73352116554,0.8455162598666963,-11.013312985072034,2.5545620815039514,17,intronic,NMPs,12,adam12,CR407546.1,24175.0,20000-30000bp,14.430538590534072,4.126312269252623,-0.77286652847452,54.913664223291754,-0.8800474361161248,-1.550084416439769,-1.5001560904168556,-1.0913695192672341,29.689750032897607,1.741991486681664,-2.0379314866838802,6.346471647303518,1.9023317957088772,-1.222790806685301,-1.1531810997255043,-1.7089551689268558,-0.07174752831508502,0.05074764786859534,-1.5051670048960908,-1.778461849151883,-0.48520855028695054,0.2049571245917013,54.23462563887661,1.0315590906424121,-1.566492535168532,13.433598338087908,-1.0101472811738428,2.413246455085429,-1.9688511432272597,-0.5012833199018109,1.885912451159368,-1.382410403647439,27.094255809084224,36.81346884657267,33.784208918168304,45.91206363850933,-3.7299966515838068,24.344554062726495,5somites,1.5443075500102483,NMPs,4.484909680061711,adam12,single_overlap,1,NMPs_5somites,8,11,4,14,unassigned,,,,,Not linked,unassigned,3,5.0,0,3,0.0,7,4
17-32638837-32639827,2140.0,0.7740553715938917,True,,2.546959270130933e-06,3025.0878035933247,0.7598037112403679,-11.513601857328528,1.8252180296729055,17,intergenic,fast_muscle,9,,cgref1,2799.0,0-10000bp,0.061691218524194125,-0.6834402832252524,2.2078033598976226,-1.7506086388323623,-0.8933160515202891,-0.8270961606058799,-0.6842326569500516,0.04743698348961822,0.7564229490895673,-0.6336440787733437,-1.210925834263059,-1.5447637135563794,2.8510636359637505,-0.8326782593904124,-0.04480426112996522,-0.3731622087145618,16.008509517172563,-0.7382732275613744,8.128734922233283,-0.5001040489486382,-0.7989620734019963,1.681972427550702,1.2947707475689825,0.03958214855514022,-0.7543709277023727,14.020858231184146,-0.02953507420747803,-1.002155909287765,17.26950793577958,-0.22651660233386398,4.760839817078765,-0.034946877885665716,10.32602701585008,11.116462124300323,11.759908606416902,7.853024017942068,2.752458869942502,11.75777637134533,10somites,0.9132955864182188,enteric_neurons,3.9052542063000226,cgref1,nearest_only,0,enteric_neurons_10somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,10.0,1,0,8.929837548557003,0,0
17-32752621-32753498,2487.0,0.8031924024006217,True,6932.0,2.0342725625500356e-06,7860.758687873489,2.852655405272003,-11.748718109038354,1.553980634592704,17,exonic,muscle,9,smyd2a,cenpf,9810.0,0-10000bp,-0.41697591723334615,-1.8574500456809544,-2.2224741032543944,-2.0222009907008855,-1.8209245150678306,-1.6108931785624572,-1.5590293964261042,-1.8911431487825963,14.311159352239082,-1.9431578417650635,-1.0155375085067324,-1.4183860921202038,-0.5629138194030789,-1.5955280421427906,-2.3442733365642696,-1.6481668214414598,23.970784554542306,-0.919186961446893,-1.549606970697707,-1.5242450490940287,-1.5095942352099796,-0.9132836442932473,-0.19744996918628405,-1.641349916064987,-1.5027610248670793,21.483918334135296,-1.430481199881986,-1.633017660117658,0.30767543077374765,-1.0655750629036307,14.411041983256764,-1.3077490064010855,7.521094812371786,5.008972393060343,10.806579172421033,5.003544252188988,-1.907555668568248,8.928589235656554,10somites,1.5817407567274144,fast_muscle,4.880282302405007,smyd2a,single_overlap,1,fast_muscle_10somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,1,10.0,1,1,6.273083534526197,1,2
17-32753770-32754480,1443.0,0.6738500142002453,True,2922.0,1.4503067234787683e-06,6632.584578232985,3.698950528658944,-11.635676633970215,2.032622472113851,17,intronic,fast_muscle,9,smyd2a,cenpf,10876.0,10000-20000bp,-2.0435323167196233,-1.9579340164090158,-0.2582064205457303,-1.8221982593576522,-0.7343685372246677,-1.7593942222259666,-1.6027248489625803,-1.0577023919136619,1.0439664682329912,-2.5053958639353215,-1.8344087656820256,-1.0072141499759897,-1.6386224853670872,-1.8243269567651645,-2.250210889286197,-1.7629443931552389,22.819399625160045,-0.6321859961545102,-2.6608354793752205,-1.9434639496167785,-1.3770334670932383,-1.8839671408991492,-1.1729401916428424,-2.1509253897725493,-1.573506936262602,11.357267357279273,-2.402955169029099,-1.8701341325443812,-1.734290344152229,-2.371647234719586,3.8319295342608983,-1.3086355496986017,0.5869214232271698,-9.822515131628863,2.306269374265631,-4.826852340578046,-0.775334297011148,4.442368458171761,20somites,1.5971883297660936,fast_muscle,9.83792774077755,smyd2a,single_overlap,1,fast_muscle_20somites,11,12,4,8,unassigned,smyd2a,0.0523614487048908,4.95181043335122,3.67631056660705e-07,Linked,unassigned,0,20.0,1,0,8.325878097822251,0,0
17-33280243-33280888,6976.0,0.9215038527918307,True,,3.3286075338607882e-06,23274.343091161874,1.061328757357553,-11.71426700002937,1.4906341589143202,17,intronic,muscle,12,efr3ba,efr3ba,8784.0,0-10000bp,10.702224824711916,-0.3048042458139535,-0.8785936384303265,8.184321389102255,0.2402978629520348,-1.0978370191279547,-1.376367716074253,-0.742364406928372,42.50530506556264,-0.6639420701034722,-1.2973903668755378,4.589465781910003,2.5724551857559232,-0.7333370114703541,2.813984610176162,-0.8262679719723064,7.786363452451134,0.8375834792328165,-1.0024736817067574,-1.611603753679534,-0.06987881953170572,4.658887175727257,17.694957741821895,-0.5070194804308218,-1.2436137201023563,29.199597779199053,-0.5778676727574992,4.1995012138405015,3.3565196731068374,0.21473991069199838,13.558339642458996,-1.5211190273732798,23.158662157446386,43.233450380794906,27.353893375653616,32.875843701932624,-4.4697354178828546,16.50794998837827,0somites,1.8668243242066451,PSM,6.077701995172163,efr3ba,single_overlap,1,PSM_0somites,8,11,4,14,unassigned,efr3ba,0.0574844404354954,8.73124684554731,1.25940135329653e-18,Linked,unassigned,3,0.0,0,3,0.261460637784719,5,5
17-33584135-33584870,2833.0,0.8252620803515419,True,20740.0,2.166939556849388e-06,9140.656072853875,2.007073620028097,-11.6045956164899,1.7351097096741237,17,promoter,unassigned,15,,BX957235.1,843.0,0-10000bp,-1.187594498584009,-1.3749043506910854,-0.3909559568357911,-0.801534257091397,0.20501406142116863,-1.4997540464584858,-1.9119044590398304,-1.5858665763864788,1.2646452580039733,2.897428998268957,-1.5923429883426015,-1.3201613695531338,-0.5660575615016415,-0.3039791345581244,21.36202789385829,-0.8642489075702411,18.0488307232324,-0.54470442793799,-0.005924957164032185,-2.05929752473168,-0.4685470262502871,13.180961015740277,-0.6564981918614972,-0.9990746950240097,-1.9701171409958405,1.9482173695624412,-1.736780482670873,-2.0319051839554167,11.57879117895785,-1.492079758372522,4.665307362794763,-0.7000551459893665,10.846094841787755,3.4251215531733425,8.404205924294187,9.527967257142004,4.383108597517911,12.500437046358591,20somites,1.7824346982361583,epidermis,4.365602590688205,BX957235.1,nearest_only,0,epidermis_20somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,20.0,1,0,8.717213982945244,0,0
17-34341526-34342286,2284.0,0.7872366322635815,True,,2.340407005991206e-06,5177.6084625436015,1.372739078688404,-11.755189419223719,1.492635409298192,17,intergenic,fast_muscle,9,,,,,-1.6633126181838727,-1.4325416683079655,-2.2224741032543944,-1.7437137498213684,-2.347761541340457,-0.4389862625272494,-0.4479594690344139,-1.5817839272456446,4.446382206081193,-0.154358364739431,0.39480659671623936,-0.7178691669029872,0.07057460990531805,0.7287689630066243,-0.9253008242471341,-1.092549961385346,28.386250834896884,-0.7614508087198641,8.662038628932091,-1.4067545618029471,0.4003721842459188,-0.7039079940592847,-1.2703784802664864,-0.5709745547350997,-1.741435629601885,20.88359919436648,-1.8218721859985867,-0.8377240957947667,4.618353738181903,1.389862203288825,4.916216300110179,-0.5382149943381783,5.00399248222274,4.109228788150073,8.578847552956525,9.758490501684987,9.959826808123914,13.06551436428605,20somites,2.2778644576402907,fast_muscle,6.318378294804821,,,0,fast_muscle_20somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,20.0,1,0,7.636748471050237,0,0
17-34483147-34483587,906.0,0.5081815259489977,True,19331.0,1.4272667885084418e-06,930.2063528114173,2.051688670815554,-11.992126779099804,1.5831950287810488,17,intergenic,unassigned,9,,,,,-0.5688697949222093,-1.8740073113612254,-0.04843307217446541,-2.6089262154630095,-1.4300414218652675,-1.707231341699424,-1.6516864156216808,0.28887098800607425,1.537984529676619,-1.455629114366379,-1.0061708348821938,-1.7611655303032232,-0.557066205044833,-1.650768419860276,-2.1533510048430853,-2.275597999021599,12.80731717536717,-1.4077160950551717,3.4790257252345755,-1.4857300239305897,-2.1411982440579176,-1.9794498344825053,-1.9496510357925803,-1.901446422525808,-1.4338450467043788,6.716797491038604,-2.181793121723787,-0.28402829137874325,1.1493626181703867,1.1273873806193282,0.9936998616812488,-1.6667652564904454,-0.014628566794631703,-1.15435792802972,-2.592764393469443,-5.591478952370682,-1.1571491646616845,1.4302567215493724,20somites,1.8331447228876847,fast_muscle,7.022917602208744,,,0,fast_muscle_20somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,20.0,1,0,9.23219431718851,9,12
17-34510003-34510788,8775.0,0.9363719777664731,True,,4.038720860198044e-06,17634.014960230008,1.1637667328199228,-11.743112498476373,1.4977083798880217,17,intergenic,muscle,9,,,,,3.2670119788023797,1.742964104837018,3.7568337894885357,1.046969960767338,-0.31678389634334764,-1.6753619006028155,-1.0034483759161306,-1.1209166894081266,8.682900222515023,3.947180543505045,-1.3667644358976312,22.079471735845107,-0.22174243266399069,9.682486632621448,20.95745182824892,1.6581129796132417,25.91695640325333,0.6636535599390021,2.4649089841791136,-1.2843489107752197,-0.6802417696442242,1.0019538572928277,-0.2827751029707685,1.225469817954493,-1.7190073361687799,20.10567415736423,-0.8627054690973233,31.274798412001992,1.1990366531264711,16.214572404429532,25.99435706629541,1.1283646817070516,56.76637203822634,17.164321548429278,35.43336135001648,27.14704145525795,15.459913099212162,41.50602396315694,15somites,2.9108755927168373,pronephros,3.369801064469967,,,0,pronephros_15somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,1,15.0,1,1,5.950979034407022,1,2
17-34707581-34708587,9308.0,0.939717617979071,True,34562.0,4.194142556942668e-06,22061.445245510597,1.6981202818171393,-11.718319885076939,1.533611617369913,17,intronic,muscle,9,CR385035.1,,,,3.1657232166110294,-0.4867853921205299,0.6209851335962359,1.5346547449062464,3.569802343991607,0.31188158440831193,-0.5190695643210699,0.7381265673884817,44.76087742069402,2.773480469886286,-0.9198932116771841,7.374922692799773,2.5496115737717893,2.4184971060276412,-0.1208231147559118,2.646400882448614,23.27173049128838,0.444078996948328,4.974115803406757,-0.7630270268240579,0.15284522569400674,1.5380997713005886,18.407749863077942,-0.2157460834016263,-0.5717050275401415,31.557157089544557,-0.1259046336532443,7.379222041929636,2.984764825051146,0.5975245283424198,21.73073504673711,1.337420729928134,45.59549860118114,30.382985829883523,35.406948192258014,34.89136019420764,7.29233088640382,29.548330391551122,15somites,1.74403560917398,PSM,5.552494713329421,CR385035.1,single_overlap,1,PSM_15somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,1,15.0,1,1,3.1899723869954038,1,8
17-34973197-34974904,13368.0,0.9569966637225865,True,28233.0,4.927964193328991e-06,27601.55670572418,1.8154452390777485,-11.437812157200536,1.990730888946951,17,exonic,NMPs,12,mboat2a,kidins220a,10475.0,10000-20000bp,15.766417111838248,4.170124657169852,1.5858041500103992,47.91551540373414,1.1212641927092732,-0.43421760319790853,-0.8849387009847166,-0.9737133904919496,36.40660947259447,2.8105306970554107,-0.6469767572998933,17.19043948825849,-0.6419856807801003,1.0587623493113685,1.810172085849643,0.709346758442422,3.9945500420135147,0.4496040905947906,0.43728871285590115,-0.2508210460668482,0.23728956842967974,-1.0600962643791536,41.19214384539261,1.2300718965654482,-0.6077116495740053,18.951000802410046,1.1296703555729892,19.739013147084183,0.5614391354965002,1.0788737522517446,22.29830429285301,0.2629975056279635,36.408881275085704,61.94156000724957,47.701419847529486,56.546447522471546,4.251923077458274,29.756540691552935,0somites,1.5095974473051192,NMPs,3.9502395617863524,mboat2a,single_overlap,1,NMPs_0somites,8,11,4,14,unassigned,,,,,Not linked,unassigned,3,0.0,0,3,0.0,7,4
17-35026050-35027109,3400.0,0.8518087367399357,True,38695.0,2.7156665810983108e-06,4655.230640998128,1.6338354625061589,-11.749531423805164,1.5004245145303032,17,exonic,tail_bud_late,12,mboat2a,,,,2.0115427331163396,2.112924745012673,-0.7421184052157617,0.9991939301036805,0.5052383872689751,0.4341545665681979,0.5119156566378372,-0.7901331035746475,16.754638749506313,1.5530384748093735,0.008260826018614387,2.1328154440499696,-0.07567821455917906,-0.9011696936793062,-0.38299532803774766,3.1285789940028814,2.582383876313602,-0.37813768493018013,8.563864681974163,-1.326458182479347,2.7329794691340696,-0.298845482739884,10.637890240454073,0.2562330382789029,0.015768324712082338,9.597621239561981,-0.3944012654473687,-0.10232710611824955,7.200532697592726,0.03492035497521939,8.63537653485675,1.3733784328937024,2.448651783640211,20.008723458051847,14.926225415571961,23.07980550116839,2.172353323245387,13.755227449382659,5somites,1.7400153289059546,PSM,4.832782920448393,mboat2a,single_overlap,1,PSM_5somites,8,0,0,14,unassigned,mboat2a,0.050020398894391,2.81706963137976,0.0024232008683181,Linked,unassigned,2,5.0,0,2,2.8699968517742964,6,6
17-35123605-35124384,10973.0,0.9481176092404585,True,36642.0,4.328762125496296e-06,21885.603150779527,1.663836328576819,-11.670618965814075,1.6026893464824965,17,intronic,PSM,12,asap2a,asap2a,26971.0,20000-30000bp,16.2862704675071,6.206240009346107,-0.840334834790155,17.172922126415997,1.288855889566995,0.3881520404452011,0.7443081520235478,-0.3832855904233309,37.19089697342051,2.12604778184608,-0.33211204742465483,6.344137744152555,0.25527289852140556,0.14025164480842767,1.6569752738328667,3.0920427939439095,5.620561961113889,1.5335337008658227,2.1421474404644445,0.4211855887914138,2.4358566413513443,0.4148115264850095,44.48312876634928,0.3023593973219118,-0.11015377204887405,27.435637283505415,0.4913492191516992,8.816098169117211,3.4743555787416147,0.5608729456955421,8.651576764498303,0.6912806289183493,40.91801967680305,35.570256016155426,38.082612785152065,37.673531148773165,5.178393792518697,41.27842974411252,20somites,0.7384355806211346,tail_bud,4.602378547199986,asap2a,single_overlap,1,tail_bud_20somites,8,11,4,14,unassigned,mboat2a,0.0676259641790045,3.19158003056314,0.0007074845262506,Linked,unassigned,3,20.0,0,3,0.13672233378769827,5,5
17-35610007-35610634,2500.0,0.8041146381122101,True,,2.728673846178854e-06,2041.1581326174764,1.0040256852091263,-11.708367155984497,1.5570934918162425,17,intergenic,unassigned,9,,BX255944.1,7784.0,0-10000bp,7.345754351699339,-0.9196935038949442,-2.2224741032543944,-0.4384795689359024,-1.4736000764966393,1.0264191695649365,-0.8363495468288918,-0.5479810804178165,1.9208091288084166,-0.31956071964247124,-1.460424024981223,2.8122481450611074,4.6721884799005435,8.010375307258672,0.05814444564333132,-1.1526372969612402,18.333913025130908,-0.6750394192701396,1.0394823958999784,-1.260487602607115,0.8659879320059045,9.330466532608082,0.3957861499923987,-1.1551474986940453,0.3865794322967029,13.577680894982898,1.2221328705172623,0.889448118678798,0.7577264458170602,0.49856769536304213,11.025196718508557,-0.1914165946784648,17.634726727839656,10.962983821638664,13.260094158728831,5.55989417629903,6.985347976366416,17.112569342202054,15somites,1.6354502604094305,fast_muscle,4.718495895407275,BX255944.1,nearest_only,0,fast_muscle_15somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,15.0,1,0,8.888511934096828,0,12
17-35890396-35891517,5877.0,0.9087657646129887,True,,3.8483236749602425e-06,8756.855847531899,0.8433559562313205,-11.720877321073916,1.5299080855774039,17,intergenic,unassigned,12,,sox11a,9115.0,0-10000bp,10.08860184381574,3.858474989021709,0.6325456947829092,16.458364419173346,3.297273482346492,0.5144838728345111,1.9345490821321922,0.20954547860829892,6.695823740351645,8.148450143931068,-0.2445836618775842,3.3903161244859032,9.567599457129248,0.1734761913952026,21.532951559958995,2.285390144653227,0.4533964860403148,-0.22580750366012123,1.061338780264655,1.338116425951501,0.15139337461583696,6.848963985503366,19.653108572960047,0.6686640783994529,1.087663969874379,6.290279091950033,1.5870798317732926,4.0712319394937975,9.746791362469441,2.0785312436616117,3.3199623624596164,0.0680200032270516,49.113943646021,16.19773530634951,27.026683823909334,12.801293672690377,6.209726906524069,35.392613212232874,15somites,2.842846527920799,epidermis,3.558195415655013,sox11a,nearest_only,0,epidermis_15somites,8,11,4,14,unassigned,,,,,Not linked,unassigned,2,15.0,0,2,3.470679625136801,4,3
17-36202783-36203198,844.0,0.4796811654812323,True,73.0,9.99336662809266e-07,3891.3121652688014,8.380864026771427,-11.761179658322112,1.8743829423066707,17,intronic,fast_muscle,9,AL929378.2,AL929378.2,12510.0,10000-20000bp,-2.813861618192523,-2.6443406911871463,-2.2224741032543944,-2.8419749762692406,-2.2185461806433566,-1.8528745253387748,-2.228282006488824,-2.014195881044578,-1.2507097878824842,-3.103430019591779,-1.8911754850492755,-3.202244357360187,-2.1964658360260545,-2.409622613767786,-3.084366065318903,-2.675304602696479,15.047423071278319,-1.5825081660575393,-2.7187830033785705,-1.8045760393036536,-1.7546202396355184,-2.1120469195150426,-2.590457184829618,-1.5535870695213727,-1.8817162816645492,12.519423624618678,-2.4260983446205513,-3.3017304254710664,-3.2169983963715767,-1.811173207382773,2.2045822459799433,-2.6775854812302446,-2.258088769276062,-11.993982346891878,-8.059656563838056,-12.499390732118624,-3.2889658415041145,-0.21023631358818873,20somites,1.7403115061860905,fast_muscle,6.206718736093278,AL929378.2,single_overlap,1,fast_muscle_20somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,20.0,1,0,9.055179922307213,0,0
17-38458467-38459718,1491.0,0.6838276371103905,True,,1.6962032199839606e-06,660.5667781056623,0.7285000509573893,-11.707314228616216,1.6060158612463247,17,exonic,unassigned,16,cdan1,cdan1,11620.0,10000-20000bp,-0.4939475678458277,0.1562641182691129,1.4733396726267585,4.211874361149278,-1.1820546941522734,1.2985469787404853,0.30026778618189515,2.505006063217628,-0.49763655963434766,-0.5224512261277348,-0.5994568024804792,0.9870913792929157,-0.4563220987735052,-0.44426210424475976,-0.22401581305090354,1.1083783299274172,-0.4615101126944824,1.1092292012250142,-1.6648108737761376,-1.1511954587381832,-0.4227595903115773,0.8209807135879494,-0.7223274182261586,4.125659558276085,0.6931881247812226,-1.0007019626533333,0.8427315809401337,-0.5612959667793265,-1.0393039994357594,-1.1051220483406374,0.05670179284263874,1.2746318586823946,-1.3695256581196962,0.9026041894491932,1.3191184047295592,10.075878181617309,-2.1413209459131237,-0.3720369492877367,5somites,7.935120719278428,NMPs,3.3179457479467964,cdan1,single_overlap,1,NMPs_5somites,8,2,6,22,unassigned,,,,,Not linked,unassigned,5,5.0,0,5,6.023211245877298,3,1
