Peak1,Peak2,coaccess
chr5-6579079-6580356,chr3-42601684-42602988,0.30098609121002584
chr5-6579079-6580356,chr5-21515189-21516364,0.7217319675462873
chr5-6579079-6580356,chr3-15143385-15144073,0.6140243508347701
chr5-6579079-6580356,chr2-2524102-2524636,0.4621380300614687
chr1-14061358-14062810,chr3-43290779-43291985,0.6332140044832735
chr1-14061358-14062810,chr2-36393865-36394839,0.5833598346933921
chr1-14061358-14062810,chr2-9790529-9791543,0.619206204017378
chr1-14061358-14062810,chr3-17867309-17869259,0.6349815378703239
chr1-14061358-14062810,chr1-20023125-20024583,0.842334740218647
chr1-14061358-14062810,chr4-32251097-32251738,0.8173269773099305
chr1-14061358-14062810,chr5-16985249-16987199,0.6736279632380834
chr1-14061358-14062810,chr5-12878474-12879511,0.381177571104694
chr1-14061358-14062810,chr2-36974996-36975237,0.5837569720232503
chr1-14061358-14062810,chr2-7238795-7240617,0.31426075268474307
chr1-14061358-14062810,chr5-48226729-48227270,0.3312173209104177
chr1-14061358-14062810,chr3-40787171-40788507,0.5581887904402549
chr1-14061358-14062810,chr3-14283692-14284373,0.5420450585020153
chr1-14061358-14062810,chr1-23708377-23710050,0.4093818932126728
chr1-14061358-14062810,chr5-3721864-3722776,0.8578273006409975
chr1-14061358-14062810,chr5-4875754-4877593,0.8520638618894534
chr1-14061358-14062810,chr5-11047595-11047966,0.3479358586890734
chr1-14061358-14062810,chr3-29003805-29004106,0.8801533542375788
chr1-14061358-14062810,chr5-46334458-46335474,0.857495691215977
chr1-14061358-14062810,chr3-15143385-15144073,0.34246842177704395
chr1-14061358-14062810,chr5-3035848-3036930,0.5685936851590738
chr3-43290779-43291985,chr2-16823554-16824224,0.3848436693281986
chr3-43290779-43291985,chr3-17867309-17869259,0.5602526276010522
chr3-43290779-43291985,chr1-14109773-14110493,0.5187659129217581
chr3-43290779-43291985,chr5-16985249-16987199,0.4698914383311591
chr3-43290779-43291985,chr5-41345400-41346910,0.45601235354945235
chr3-43290779-43291985,chr3-16732903-16733712,0.4474824411321411
chr3-43290779-43291985,chr2-35954715-35955616,0.3642189050590525
chr3-43290779-43291985,chr5-39457098-39458617,0.4661323032810305
chr3-43290779-43291985,chr3-2059622-2060565,0.7819345951942092
chr3-43290779-43291985,chr4-20545578-20546735,0.628813224855554
chr3-43290779-43291985,chr3-29356738-29358459,0.45388894471950153
chr3-43290779-43291985,chr4-46745469-46747284,0.552592398795472
chr3-43290779-43291985,chr3-42601684-42602988,0.4700978404765459
chr3-43290779-43291985,chr5-3035848-3036930,0.5507393441348016
chr2-37249378-37249673,chr3-42061756-42062870,0.38546579675476506
chr2-37249378-37249673,chr2-9790529-9791543,0.43296321573697394
chr2-37249378-37249673,chr1-8271476-8272615,0.6302827040547774
chr2-37249378-37249673,chr3-48044083-48045812,0.8931950022804871
chr2-37249378-37249673,chr3-17867309-17869259,0.673445160503563
chr2-37249378-37249673,chr1-2732465-2733803,0.6037355465246093
chr2-37249378-37249673,chr1-14109773-14110493,0.7204577740758358
chr2-37249378-37249673,chr4-32251097-32251738,0.693707439442264
chr2-37249378-37249673,chr4-37207525-37207758,0.755048127893111
chr2-37249378-37249673,chr1-47365848-47367045,0.39414266306100576
chr2-37249378-37249673,chr2-7238795-7240617,0.6966460368107735
chr2-37249378-37249673,chr2-36055276-36056900,0.6771954128777123
chr2-37249378-37249673,chr2-35954715-35955616,0.3866813645722553
chr2-37249378-37249673,chr1-21073266-21074158,0.683260239238348
chr2-37249378-37249673,chr4-24025010-24026003,0.8273817893686617
chr2-37249378-37249673,chr3-2059622-2060565,0.8168102201797542
chr2-37249378-37249673,chr5-19409209-19410980,0.6434695181722021
chr2-37249378-37249673,chr4-25755666-25757628,0.47223014086655113
chr2-37249378-37249673,chr4-20545578-20546735,0.4283385343208589
chr2-37249378-37249673,chr3-29356738-29358459,0.41060508763927805
chr2-37249378-37249673,chr5-46334458-46335474,0.8260759542389904
chr2-37249378-37249673,chr5-38639184-38639713,0.5548555388021005
chr2-37249378-37249673,chr3-15143385-15144073,0.46193251315598954
chr2-37249378-37249673,chr2-44545615-44546525,0.5541283557554538
chr2-37249378-37249673,chr1-38367702-38368882,0.8544712593425436
chr3-41906639-41907290,chr4-10880860-10881759,0.5199291250446266
chr3-41906639-41907290,chr1-20023125-20024583,0.3130194263756154
chr3-41906639-41907290,chr5-16985249-16987199,0.6116170612033701
chr3-41906639-41907290,chr1-47365848-47367045,0.45640231396549313
chr3-41906639-41907290,chr2-7238795-7240617,0.4332344226580055
chr3-41906639-41907290,chr3-16732903-16733712,0.5877585053597973
chr3-41906639-41907290,chr4-24025010-24026003,0.5508592577516537
chr3-41906639-41907290,chr3-2059622-2060565,0.584995602036535
chr3-41906639-41907290,chr4-20545578-20546735,0.4668276996446278
chr3-41906639-41907290,chr5-3721864-3722776,0.4587820915224924
chr3-41906639-41907290,chr5-4875754-4877593,0.6483053756010225
chr3-41906639-41907290,chr5-11047595-11047966,0.4706021715108699
chr3-41906639-41907290,chr2-41131083-41131557,0.7294101010945115
chr3-41906639-41907290,chr1-22689432-22690923,0.3746098781531982
chr3-41906639-41907290,chr2-44545615-44546525,0.8820624321711219
chr3-41906639-41907290,chr1-38367702-38368882,0.3531091603643737
chr4-2962165-2962833,chr2-36393865-36394839,0.8569667046276419
chr4-2962165-2962833,chr2-9790529-9791543,0.6521085032889884
chr4-2962165-2962833,chr4-11864147-11864607,0.4112771535407072
chr4-2962165-2962833,chr5-14579173-14580652,0.8615608959363266
chr4-2962165-2962833,chr1-2732465-2733803,0.4947911514680683
chr4-2962165-2962833,chr2-37413676-37415180,0.3180698311834477
chr4-2962165-2962833,chr1-20023125-20024583,0.36484178701558584
chr4-2962165-2962833,chr4-32251097-32251738,0.41410333500903507
chr4-2962165-2962833,chr5-12878474-12879511,0.816079500761866
chr4-2962165-2962833,chr5-41345400-41346910,0.6814191606563189
chr4-2962165-2962833,chr1-21073266-21074158,0.806049984688405
chr4-2962165-2962833,chr4-25755666-25757628,0.7464649325969448
chr4-2962165-2962833,chr4-20545578-20546735,0.35158676059114063
chr4-2962165-2962833,chr1-23708377-23710050,0.560251851437184
chr4-2962165-2962833,chr5-4875754-4877593,0.3461881600042195
chr4-2962165-2962833,chr3-29356738-29358459,0.3140689075275979
chr4-2962165-2962833,chr5-11047595-11047966,0.8630134490205705
chr4-2962165-2962833,chr2-44545615-44546525,0.30040044853636366
chr4-2962165-2962833,chr5-3035848-3036930,0.7595289640771601
chr2-36393865-36394839,chr2-9790529-9791543,0.6553465573623304
chr2-36393865-36394839,chr4-11864147-11864607,0.4703006926636417
chr2-36393865-36394839,chr3-17867309-17869259,0.7181385837814969
chr2-36393865-36394839,chr4-32251097-32251738,0.7915859425214021
chr2-36393865-36394839,chr5-12878474-12879511,0.6415626922610893
chr2-36393865-36394839,chr2-36974996-36975237,0.5799391352897102
chr2-36393865-36394839,chr1-47365848-47367045,0.42486769440092964
chr2-36393865-36394839,chr4-35780908-35781928,0.45631668088141963
chr2-36393865-36394839,chr2-36055276-36056900,0.529040810714178
chr2-36393865-36394839,chr2-35954715-35955616,0.6549589896328778
chr2-36393865-36394839,chr2-1691757-1693556,0.836718631240871
chr2-36393865-36394839,chr3-14283692-14284373,0.8255774215860734
chr2-36393865-36394839,chr1-29104320-29105760,0.4033122064655568
chr2-36393865-36394839,chr5-3035848-3036930,0.3097077153133687
chr1-21449430-21450738,chr3-42061756-42062870,0.8879756062390791
chr1-21449430-21450738,chr2-16823554-16824224,0.306082119243768
chr1-21449430-21450738,chr1-8271476-8272615,0.46472205990238746
chr1-21449430-21450738,chr3-17867309-17869259,0.32741190743469406
chr1-21449430-21450738,chr4-32251097-32251738,0.5927943565167207
chr1-21449430-21450738,chr5-16985249-16987199,0.4930734903025219
chr1-21449430-21450738,chr2-36974996-36975237,0.7058906891613194
chr1-21449430-21450738,chr4-37207525-37207758,0.4143436475804576
chr1-21449430-21450738,chr1-47365848-47367045,0.6782787523420488
chr1-21449430-21450738,chr2-35954715-35955616,0.6584622584648884
chr1-21449430-21450738,chr2-44092987-44094573,0.3937195926265132
chr1-21449430-21450738,chr4-20545578-20546735,0.7815948607100937
chr1-21449430-21450738,chr3-14283692-14284373,0.48180571157865587
chr1-21449430-21450738,chr2-29160024-29161286,0.7768891156785317
chr1-21449430-21450738,chr5-46334458-46335474,0.6881719316618367
chr1-21449430-21450738,chr1-22689432-22690923,0.3098597238108523
chr1-21449430-21450738,chr1-38367702-38368882,0.6131428906100818
chr3-42061756-42062870,chr5-34246730-34247675,0.481055443944622
chr3-42061756-42062870,chr1-2732465-2733803,0.738816829499992
chr3-42061756-42062870,chr2-37413676-37415180,0.49202552142929495
chr3-42061756-42062870,chr1-20023125-20024583,0.7892054238227779
chr3-42061756-42062870,chr4-37207525-37207758,0.5078316347825375
chr3-42061756-42062870,chr5-48226729-48227270,0.6531692503414104
chr3-42061756-42062870,chr1-21073266-21074158,0.3696881405684517
chr3-42061756-42062870,chr5-39457098-39458617,0.7026178596794667
chr3-42061756-42062870,chr3-40787171-40788507,0.7717113474244619
chr3-42061756-42062870,chr3-32354977-32355231,0.7541596247101031
chr3-42061756-42062870,chr2-29160024-29161286,0.5479888169660878
chr3-42061756-42062870,chr5-46334458-46335474,0.40991940400986726
chr4-10880860-10881759,chr2-9790529-9791543,0.8297836434829795
chr4-10880860-10881759,chr5-34246730-34247675,0.7961394538205822
chr4-10880860-10881759,chr2-16823554-16824224,0.613211728481198
chr4-10880860-10881759,chr4-21886096-21887009,0.8049205697966604
chr4-10880860-10881759,chr4-37207525-37207758,0.49173647812500554
chr4-10880860-10881759,chr5-48226729-48227270,0.5224084363362417
chr4-10880860-10881759,chr3-16732903-16733712,0.7651451817543633
chr4-10880860-10881759,chr4-35780908-35781928,0.3246129284372416
chr4-10880860-10881759,chr2-44092987-44094573,0.40303499254603625
chr4-10880860-10881759,chr1-21073266-21074158,0.6561841654559113
chr4-10880860-10881759,chr5-3721864-3722776,0.5471473523731135
chr4-10880860-10881759,chr1-29104320-29105760,0.5204189702430251
chr4-10880860-10881759,chr2-29160024-29161286,0.40819738752500706
chr4-10880860-10881759,chr5-11047595-11047966,0.7883362469451084
chr4-10880860-10881759,chr4-46745469-46747284,0.5508743993103795
chr4-10880860-10881759,chr3-42601684-42602988,0.3544457900198617
chr4-10880860-10881759,chr3-15143385-15144073,0.4072810876073258
chr4-10880860-10881759,chr5-36119150-36120661,0.8141718585793232
chr2-9790529-9791543,chr2-16823554-16824224,0.8750280755164215
chr2-9790529-9791543,chr1-8271476-8272615,0.4168858241567629
chr2-9790529-9791543,chr3-48044083-48045812,0.668886662177345
chr2-9790529-9791543,chr1-2732465-2733803,0.7254340643451562
chr2-9790529-9791543,chr1-14109773-14110493,0.4862151103043302
chr2-9790529-9791543,chr4-32251097-32251738,0.8242981664139217
chr2-9790529-9791543,chr2-36974996-36975237,0.5845355437937914
chr2-9790529-9791543,chr4-37207525-37207758,0.6528857569429667
chr2-9790529-9791543,chr2-7238795-7240617,0.6865121868648735
chr2-9790529-9791543,chr4-24025010-24026003,0.5792452729321086
chr2-9790529-9791543,chr3-40787171-40788507,0.5761901576530373
chr2-9790529-9791543,chr5-3721864-3722776,0.8392964647243071
chr2-9790529-9791543,chr1-29104320-29105760,0.302530087312106
chr2-9790529-9791543,chr5-46334458-46335474,0.7004511530483987
chr2-9790529-9791543,chr5-36119150-36120661,0.33388854233811516
chr2-9790529-9791543,chr1-38367702-38368882,0.4983165172052394
chr5-34246730-34247675,chr5-14579173-14580652,0.7884170081524937
chr5-34246730-34247675,chr3-48044083-48045812,0.32049246739308473
chr5-34246730-34247675,chr4-21886096-21887009,0.8864435236819113
chr5-34246730-34247675,chr3-17867309-17869259,0.7433134544949755
chr5-34246730-34247675,chr1-14109773-14110493,0.6450026969801268
chr5-34246730-34247675,chr4-32251097-32251738,0.574690406990658
chr5-34246730-34247675,chr5-16985249-16987199,0.8111686095633432
chr5-34246730-34247675,chr2-36974996-36975237,0.5742261420614465
chr5-34246730-34247675,chr2-7238795-7240617,0.5737652565834612
chr5-34246730-34247675,chr5-41345400-41346910,0.43280752865127103
chr5-34246730-34247675,chr3-32354977-32355231,0.7394234571858318
chr5-34246730-34247675,chr2-29160024-29161286,0.7236096081379102
chr5-34246730-34247675,chr3-42601684-42602988,0.777883402710246
chr5-34246730-34247675,chr1-22689432-22690923,0.3512421799565777
chr5-34246730-34247675,chr3-15143385-15144073,0.6313376934357833
chr5-34246730-34247675,chr5-36119150-36120661,0.4290102225850681
chr5-34246730-34247675,chr1-38367702-38368882,0.8148386082827623
chr5-34246730-34247675,chr5-3035848-3036930,0.3839314728626134
chr2-16823554-16824224,chr4-11864147-11864607,0.6779366027954016
chr2-16823554-16824224,chr5-14579173-14580652,0.32597382993217927
chr2-16823554-16824224,chr1-2732465-2733803,0.4153555633066841
chr2-16823554-16824224,chr2-37413676-37415180,0.6797170527857417
chr2-16823554-16824224,chr1-20023125-20024583,0.7818631317612343
chr2-16823554-16824224,chr5-48226729-48227270,0.5364440489433873
chr2-16823554-16824224,chr5-41345400-41346910,0.5177976310869787
chr2-16823554-16824224,chr2-1691757-1693556,0.6647888627244898
chr2-16823554-16824224,chr5-39457098-39458617,0.5423833579825517
chr2-16823554-16824224,chr3-2059622-2060565,0.43644713455703793
chr2-16823554-16824224,chr3-32354977-32355231,0.5414381793723659
chr2-16823554-16824224,chr4-25755666-25757628,0.33949983922787175
chr2-16823554-16824224,chr1-23708377-23710050,0.7210834929883532
chr2-16823554-16824224,chr5-3721864-3722776,0.6393838658782633
chr2-16823554-16824224,chr3-29003805-29004106,0.6513843509646078
chr2-16823554-16824224,chr5-38639184-38639713,0.45858670079399777
chr2-16823554-16824224,chr5-21515189-21516364,0.5604926128660007
chr2-16823554-16824224,chr2-44545615-44546525,0.4079798775478408
chr2-16823554-16824224,chr5-3035848-3036930,0.865134845858837
chr4-11864147-11864607,chr1-14109773-14110493,0.8949007125847983
chr4-11864147-11864607,chr2-37413676-37415180,0.8900973687768685
chr4-11864147-11864607,chr4-32251097-32251738,0.4001584766427213
chr4-11864147-11864607,chr4-37207525-37207758,0.5599268571648872
chr4-11864147-11864607,chr5-41345400-41346910,0.8225706769319641
chr4-11864147-11864607,chr2-36055276-36056900,0.6694456133179185
chr4-11864147-11864607,chr2-44092987-44094573,0.6803782335428341
chr4-11864147-11864607,chr5-19409209-19410980,0.8522192628645953
chr4-11864147-11864607,chr3-14283692-14284373,0.7096580161060629
chr4-11864147-11864607,chr1-23708377-23710050,0.491848621057961
chr4-11864147-11864607,chr5-4875754-4877593,0.3052859921852889
chr4-11864147-11864607,chr2-29160024-29161286,0.7609974147591239
chr4-11864147-11864607,chr2-41131083-41131557,0.40336768764720116
chr4-11864147-11864607,chr4-46745469-46747284,0.550106662449452
chr4-11864147-11864607,chr3-42601684-42602988,0.7183615453873153
chr4-11864147-11864607,chr5-36119150-36120661,0.3555664539660235
chr5-14579173-14580652,chr4-32251097-32251738,0.874807462879934
chr5-14579173-14580652,chr3-16732903-16733712,0.639400826039383
chr5-14579173-14580652,chr2-35954715-35955616,0.3050222001136275
chr5-14579173-14580652,chr2-44092987-44094573,0.6275826628144181
chr5-14579173-14580652,chr1-21073266-21074158,0.666287499579422
chr5-14579173-14580652,chr4-24025010-24026003,0.6011262693956192
chr5-14579173-14580652,chr3-40787171-40788507,0.6638895204039748
chr5-14579173-14580652,chr3-2059622-2060565,0.8646817433001799
chr5-14579173-14580652,chr4-25755666-25757628,0.3012838235586877
chr5-14579173-14580652,chr1-23708377-23710050,0.6295954669813899
chr5-14579173-14580652,chr1-29104320-29105760,0.7613234494077903
chr5-14579173-14580652,chr5-11047595-11047966,0.32190872454375163
chr5-14579173-14580652,chr3-29003805-29004106,0.6888667471548258
chr5-14579173-14580652,chr5-46334458-46335474,0.5448283767686127
chr5-14579173-14580652,chr3-42601684-42602988,0.6393675882295731
chr5-14579173-14580652,chr5-21515189-21516364,0.6047219324677096
chr1-8271476-8272615,chr1-2732465-2733803,0.5710124514600718
chr1-8271476-8272615,chr2-37413676-37415180,0.684204296428034
chr1-8271476-8272615,chr1-47365848-47367045,0.5846899908607359
chr1-8271476-8272615,chr2-7238795-7240617,0.5510546583085063
chr1-8271476-8272615,chr5-48226729-48227270,0.82558226717798
chr1-8271476-8272615,chr4-24025010-24026003,0.7876209114272739
chr1-8271476-8272615,chr5-39457098-39458617,0.8062655515899535
chr1-8271476-8272615,chr3-32354977-32355231,0.8733706884246142
chr1-8271476-8272615,chr4-25755666-25757628,0.6776325794643594
chr1-8271476-8272615,chr1-29104320-29105760,0.39160366981551153
chr1-8271476-8272615,chr3-29003805-29004106,0.7281985861643252
chr1-8271476-8272615,chr1-22689432-22690923,0.5063861104728822
chr3-48044083-48045812,chr1-14109773-14110493,0.6899263565039171
chr3-48044083-48045812,chr1-20023125-20024583,0.8955333624938995
chr3-48044083-48045812,chr5-12878474-12879511,0.4749013515460705
chr3-48044083-48045812,chr4-37207525-37207758,0.5473290518316924
chr3-48044083-48045812,chr1-47365848-47367045,0.5810805501218574
chr3-48044083-48045812,chr2-7238795-7240617,0.6053086392275382
chr3-48044083-48045812,chr5-48226729-48227270,0.7890753322422113
chr3-48044083-48045812,chr4-24025010-24026003,0.35066371163037324
chr3-48044083-48045812,chr3-2059622-2060565,0.8811689688938174
chr3-48044083-48045812,chr3-32354977-32355231,0.7252197985492709
chr3-48044083-48045812,chr1-23708377-23710050,0.3118846722005229
chr3-48044083-48045812,chr1-29104320-29105760,0.34334406907807596
chr3-48044083-48045812,chr3-29003805-29004106,0.88060788079493
chr3-48044083-48045812,chr2-41131083-41131557,0.6342298224291139
chr3-48044083-48045812,chr5-46334458-46335474,0.7571160993232702
chr3-48044083-48045812,chr5-38639184-38639713,0.6687930181922308
chr3-48044083-48045812,chr4-46745469-46747284,0.781945233462924
chr3-48044083-48045812,chr3-42601684-42602988,0.36984313655476464
chr3-48044083-48045812,chr5-36119150-36120661,0.37028414107450647
chr3-48044083-48045812,chr2-44545615-44546525,0.8727133202230939
chr4-21886096-21887009,chr1-14109773-14110493,0.5554512106127701
chr4-21886096-21887009,chr1-20023125-20024583,0.31915532603808505
chr4-21886096-21887009,chr5-16985249-16987199,0.30921840575654047
chr4-21886096-21887009,chr4-37207525-37207758,0.3309549418932485
chr4-21886096-21887009,chr1-21073266-21074158,0.6252853503067911
chr4-21886096-21887009,chr3-2059622-2060565,0.8552186828304766
chr4-21886096-21887009,chr5-4875754-4877593,0.3702135519770757
chr4-21886096-21887009,chr2-29160024-29161286,0.6389957273728128
chr4-21886096-21887009,chr5-46334458-46335474,0.48409928425218096
chr4-21886096-21887009,chr3-42601684-42602988,0.35367066697579497
chr4-21886096-21887009,chr5-21515189-21516364,0.7892828855500422
chr3-17867309-17869259,chr1-14109773-14110493,0.5854339818607857
chr3-17867309-17869259,chr4-32251097-32251738,0.49914660803181826
chr3-17867309-17869259,chr5-16985249-16987199,0.789315243328113
chr3-17867309-17869259,chr4-37207525-37207758,0.4162775185376302
chr3-17867309-17869259,chr5-48226729-48227270,0.8430770463578554
chr3-17867309-17869259,chr2-36055276-36056900,0.7597495785091112
chr3-17867309-17869259,chr2-35954715-35955616,0.8338490632481903
chr3-17867309-17869259,chr2-44092987-44094573,0.35322744745095813
chr3-17867309-17869259,chr4-24025010-24026003,0.876736027238979
chr3-17867309-17869259,chr5-39457098-39458617,0.5517109505228206
chr3-17867309-17869259,chr5-19409209-19410980,0.583079998706695
chr3-17867309-17869259,chr4-20545578-20546735,0.532514519021396
chr3-17867309-17869259,chr1-23708377-23710050,0.39898644962555213
chr3-17867309-17869259,chr5-3721864-3722776,0.3006709390970825
chr3-17867309-17869259,chr2-29160024-29161286,0.6465798309034221
chr3-17867309-17869259,chr1-37532022-37533742,0.8408661589872406
chr3-17867309-17869259,chr5-21515189-21516364,0.6981748235509792
chr3-17867309-17869259,chr5-36119150-36120661,0.4418851526789896
chr3-17867309-17869259,chr5-3035848-3036930,0.5008653932006052
chr1-2732465-2733803,chr2-37413676-37415180,0.44206633350718416
chr1-2732465-2733803,chr4-32251097-32251738,0.3730350852481945
chr1-2732465-2733803,chr1-47365848-47367045,0.6687145074734276
chr1-2732465-2733803,chr2-1691757-1693556,0.7080827413683016
chr1-2732465-2733803,chr5-39457098-39458617,0.6826102956933393
chr1-2732465-2733803,chr5-3721864-3722776,0.6976146378146794
chr1-2732465-2733803,chr3-29003805-29004106,0.49061318499973056
chr1-2732465-2733803,chr2-41131083-41131557,0.6484215310920671
chr1-2732465-2733803,chr3-15143385-15144073,0.30526306291817723
chr1-14109773-14110493,chr2-37413676-37415180,0.4600909289678845
chr1-14109773-14110493,chr1-20023125-20024583,0.7768412820645956
chr1-14109773-14110493,chr5-16985249-16987199,0.7593141071343107
chr1-14109773-14110493,chr2-1691757-1693556,0.42003025350847273
chr1-14109773-14110493,chr1-21073266-21074158,0.7130805930561175
chr1-14109773-14110493,chr4-24025010-24026003,0.5025285791265313
chr1-14109773-14110493,chr5-19409209-19410980,0.6679786192565085
chr1-14109773-14110493,chr4-25755666-25757628,0.3361596993115503
chr1-14109773-14110493,chr4-20545578-20546735,0.46063961025441047
chr1-14109773-14110493,chr3-14283692-14284373,0.4495252033078644
chr1-14109773-14110493,chr1-23708377-23710050,0.506959979876987
chr1-14109773-14110493,chr3-29003805-29004106,0.8161785944694004
chr1-14109773-14110493,chr3-42601684-42602988,0.41703291902911505
chr2-37413676-37415180,chr4-32251097-32251738,0.5114256565900877
chr2-37413676-37415180,chr4-37207525-37207758,0.43914990428416645
chr2-37413676-37415180,chr1-47365848-47367045,0.5299133767123727
chr2-37413676-37415180,chr2-7238795-7240617,0.43852980954633325
chr2-37413676-37415180,chr5-41345400-41346910,0.8655250822742184
chr2-37413676-37415180,chr4-35780908-35781928,0.805603415785491
chr2-37413676-37415180,chr4-24025010-24026003,0.6199154518418071
chr2-37413676-37415180,chr3-32354977-32355231,0.534019663879268
chr2-37413676-37415180,chr4-25755666-25757628,0.40611039742511856
chr2-37413676-37415180,chr4-20545578-20546735,0.41578218510114473
chr2-37413676-37415180,chr1-23708377-23710050,0.7303962164488214
chr2-37413676-37415180,chr5-4875754-4877593,0.48597161413714296
chr2-37413676-37415180,chr2-41131083-41131557,0.6054588225257324
chr2-37413676-37415180,chr5-46334458-46335474,0.5243660538590091
chr2-37413676-37415180,chr1-37532022-37533742,0.326263000431501
chr2-37413676-37415180,chr3-42601684-42602988,0.7323120019272544
chr2-37413676-37415180,chr5-21515189-21516364,0.879903262716847
chr1-20023125-20024583,chr2-36974996-36975237,0.525720692464186
chr1-20023125-20024583,chr1-47365848-47367045,0.757891784604734
chr1-20023125-20024583,chr5-41345400-41346910,0.513309370861593
chr1-20023125-20024583,chr2-36055276-36056900,0.8835675716431179
chr1-20023125-20024583,chr2-35954715-35955616,0.8844176530808847
chr1-20023125-20024583,chr2-1691757-1693556,0.40065583681143735
chr1-20023125-20024583,chr2-44092987-44094573,0.48975525454396823
chr1-20023125-20024583,chr3-40787171-40788507,0.8970173055211446
chr1-20023125-20024583,chr3-2059622-2060565,0.526974311840088
chr1-20023125-20024583,chr4-25755666-25757628,0.4596804969121734
chr1-20023125-20024583,chr5-3721864-3722776,0.8200251997807868
chr1-20023125-20024583,chr5-11047595-11047966,0.4925484759260189
chr1-20023125-20024583,chr1-37532022-37533742,0.4060776566322154
chr1-20023125-20024583,chr4-46745469-46747284,0.8203564789172242
chr1-20023125-20024583,chr3-15143385-15144073,0.37872045969632334
chr1-20023125-20024583,chr5-36119150-36120661,0.8127671938677072
chr1-20023125-20024583,chr2-44545615-44546525,0.7851164485469101
chr1-20023125-20024583,chr2-2524102-2524636,0.8412018967996537
chr4-32251097-32251738,chr5-48226729-48227270,0.44027451208934565
chr4-32251097-32251738,chr3-16732903-16733712,0.8956616628164427
chr4-32251097-32251738,chr2-1691757-1693556,0.47274298810866333
chr4-32251097-32251738,chr5-19409209-19410980,0.5680525437647207
chr4-32251097-32251738,chr4-25755666-25757628,0.6915222111478133
chr4-32251097-32251738,chr4-20545578-20546735,0.5695849715903034
chr4-32251097-32251738,chr1-29104320-29105760,0.6121560332571101
chr4-32251097-32251738,chr2-29160024-29161286,0.3882023708962745
chr4-32251097-32251738,chr3-29356738-29358459,0.4938441722759457
chr4-32251097-32251738,chr5-46334458-46335474,0.3336616385978917
chr5-16985249-16987199,chr2-36974996-36975237,0.5158445888497858
chr5-16985249-16987199,chr1-47365848-47367045,0.6517188389115667
chr5-16985249-16987199,chr5-48226729-48227270,0.5412084503215345
chr5-16985249-16987199,chr1-21073266-21074158,0.5095453296886752
chr5-16985249-16987199,chr5-39457098-39458617,0.7232245172366103
chr5-16985249-16987199,chr3-40787171-40788507,0.5201718032415851
chr5-16985249-16987199,chr3-32354977-32355231,0.710458439942913
chr5-16985249-16987199,chr5-19409209-19410980,0.3539770744743281
chr5-16985249-16987199,chr1-29104320-29105760,0.4808482396837007
chr5-16985249-16987199,chr5-4875754-4877593,0.46699366805477316
chr5-16985249-16987199,chr2-29160024-29161286,0.4322675448395926
chr5-16985249-16987199,chr3-29356738-29358459,0.30442426590798005
chr5-16985249-16987199,chr5-11047595-11047966,0.5113148204339815
chr5-16985249-16987199,chr3-42601684-42602988,0.32675767378607745
chr5-16985249-16987199,chr5-21515189-21516364,0.39004819133361723
chr5-16985249-16987199,chr1-22689432-22690923,0.4168071860749481
chr5-16985249-16987199,chr5-3035848-3036930,0.715291856304952
chr5-12878474-12879511,chr5-48226729-48227270,0.6942435906712903
chr5-12878474-12879511,chr5-41345400-41346910,0.7101108109664155
chr5-12878474-12879511,chr1-21073266-21074158,0.4453019679205553
chr5-12878474-12879511,chr4-25755666-25757628,0.8421881265952138
chr5-12878474-12879511,chr5-3721864-3722776,0.3683276081878135
chr5-12878474-12879511,chr1-29104320-29105760,0.5993428544014835
chr5-12878474-12879511,chr5-11047595-11047966,0.30134730682116834
chr5-12878474-12879511,chr3-29003805-29004106,0.38804336609049817
chr5-12878474-12879511,chr5-46334458-46335474,0.3561821628872661
chr5-12878474-12879511,chr4-46745469-46747284,0.877835444096269
chr5-12878474-12879511,chr1-22689432-22690923,0.38285530442896254
chr2-36974996-36975237,chr1-47365848-47367045,0.4967555034883935
chr2-36974996-36975237,chr3-16732903-16733712,0.3861674168623717
chr2-36974996-36975237,chr2-1691757-1693556,0.449641141262334
chr2-36974996-36975237,chr3-2059622-2060565,0.5455782930160396
chr2-36974996-36975237,chr3-32354977-32355231,0.4677382203305953
chr2-36974996-36975237,chr5-4875754-4877593,0.4280899991397712
chr2-36974996-36975237,chr3-29003805-29004106,0.517570589223674
chr2-36974996-36975237,chr5-38639184-38639713,0.5561159297991901
chr2-36974996-36975237,chr5-3035848-3036930,0.6494745970289051
chr4-37207525-37207758,chr2-7238795-7240617,0.345183541020114
chr4-37207525-37207758,chr5-48226729-48227270,0.3289517687537559
chr4-37207525-37207758,chr5-41345400-41346910,0.8746892951618364
chr4-37207525-37207758,chr3-16732903-16733712,0.4227346396654295
chr4-37207525-37207758,chr2-44092987-44094573,0.795923876678024
chr4-37207525-37207758,chr3-2059622-2060565,0.6241772819127094
chr4-37207525-37207758,chr5-19409209-19410980,0.6184292964389053
chr4-37207525-37207758,chr3-14283692-14284373,0.8218350149028213
chr4-37207525-37207758,chr5-4875754-4877593,0.5953881437773019
chr4-37207525-37207758,chr4-46745469-46747284,0.4744487435777231
chr1-47365848-47367045,chr5-48226729-48227270,0.524348420386261
chr1-47365848-47367045,chr5-41345400-41346910,0.7846765488649606
chr1-47365848-47367045,chr4-24025010-24026003,0.39194535059462243
chr1-47365848-47367045,chr4-20545578-20546735,0.8222416245389137
